Date	Time	rps	odo	speed_obd	gps_lat	gps_lon	gps_speed	gps_alt	hv_v	hv_a	soc	ice_temp	ice_rpm	ice_pwr	brk_reg_trq	brk_mcyl_trq	trip_nbs	trip_ev_nbs	trip_mov_nbs	trip_dist	trip_ev_dist	hsi	mg2_rpm	ign	ltft	stft	tripfuel	fuelflowh	dcl	ccl	bsfc	ice_load	inverter_temp	battery_temp	mg_temp	inhaling_temp	ambient_temp	room_temp	mg2_torque	mg1_rpm	mg1_torque	mgr_rpm	mgr_torque	glideindex	accelerator
2019/04/16	07:42:37.460	7	14044	1	0	0	0	0	224	-6	66.6667	43	1414	4.73836	0	0	3	0	0	0.000174622	0	0	68	3	0	-12	20.9432	31.2439	19	-19	666	77	17	17	8	15	-500	-500	106.25	4905	-9	0	0	0	19
2019/04/16	07:42:37.764	14	14044	1	0	0	0	0	224	-4	66.6667	42	1403	4.84842	0	0	3	0	0	0.000292844	0	0	96	3	0	-17	23.5611	31.0009	19	-19	666	77	17	17	8	15	-500	-500	99.125	4795	-9.125	0	0	0	18
2019/04/16	07:42:38.095	21	14044	2	0	0	0	0	224	-4	66.6667	41	1381	4.62778	0	0	3	0	0	0.000477755	0	0	128	3	0	-19	26.3668	30.5147	19	-19	666	79	17	17	8	15	-500	-500	84.75	4643	-8.875	0	0	0	10
2019/04/16	07:42:39.068	7	14044	3	0	0	0	0	224	-2	67.0588	39	1378	3.03038	0	0	4	0	1	0.00121051	0	0	154	5	0	-21	34.5963	30.4485	19	-19	666	63	16	17	8	15	-500	-500	12	4485	-4.75	0	0	0	0
2019/04/16	07:42:40.187	0	14044	3	0	0	0	0	226	-10	67.0588	36	1410	3.83903	0	0	6	0	3	0.00226216	0	0	163	8	0	-20	44.2805	31.1555	19	-19	666	74	16	17	8	15	-500	-500	1.75	4605	-7.5	0	0	0	0
2019/04/16	07:42:41.553	1	14044	4	0	0	0	0	226	-4	67.0588	33	1345	3.23951	0	0	7	0	4	0.00377783	0	0	178	2	0	-20	55.5573	29.7193	19	-19	666	80	17	17	8	15	-500	-500	4.625	4297	-5.5	0	0	0	0
2019/04/16	07:42:42.360	0	14044	4	0	0	0	0	224	-4	67.0588	31	1283	2.28404	0	-64	8	0	5	0.00478658	0	0	187	0	0	-14	61.9123	28.3493	19	-19	666	82	16	17	8	15	-500	-500	2.375	4196	-5.375	0	0	0	0
2019/04/16	07:42:43.222	0	14044	4	0	0	0	0	226	-4	67.0588	30	1286	2.42405	0	-104	9	0	6	0.00584003	0	0	109	0	0	-10	68.7241	28.4156	19	-19	666	81	16	17	8	15	-500	-500	-12.875	4361	-4.875	0	0	0	0
2019/04/16	07:42:44.280	0	14044	4	0	0	0	0	226	-8	67.0588	29	1334	2.65423	0	-120	10	0	7	0.00713885	0	0	-9	0	0	-6	77.3787	29.4762	19	-19	666	80	17	17	8	15	-500	-500	-15.625	4745	-6	0	0	0	0
2019/04/16	07:42:45.249	0	14044	3	0	0	0	0	226	-6	67.0588	28	1307	2.73737	0	-312	11	0	8	0.00804915	0	0	13	0	0	-3	85.1521	28.8796	19	-19	666	80	16	17	8	15	-500	-500	-16.625	4680	-6.375	0	0	0	0
2019/04/16	07:42:45.642	7	14044	2	0	0	0	0	226	-6	67.0588	27	1292	2.84126	0	-272	11	0	8	0.00828628	0	0	3	-1	0	-2	88.2765	28.5482	19	-19	666	81	16	17	8	15	-500	-500	-15.375	4633	-5.875	0	0	0	0
2019/04/16	07:42:46.041	14	14044	1	0	0	0	0	226	-8	67.0588	27	1300	2.85885	0	-284	11	0	8	0.00841424	0	0	-3	-1	0	-1	91.4523	28.725	19	-19	666	81	17	17	8	15	-500	-500	-15.625	4698	-6	0	0	0	0
2019/04/16	07:42:46.454	6	14044	0	0	0	0	0	226	-8	67.0588	27	1301	2.99729	0	-280	12	0	8	0.00843867	0	0	7	-1	0	-1	94.7502	28.7471	19	-19	666	80	16	17	8	15	-500	-500	-15.25	4650	-5.875	0	0	0	0
2019/04/16	07:42:46.804	13	14044	0	0	0	0	0	226	-6	67.0588	26	1296	2.85005	0	-188	12	0	8	0.00845938	0	0	-7	-1	0	-1	97.5343	28.6366	19	-19	666	81	16	17	8	15	-500	-500	-14.5	4658	-5.5	0	0	0	0
2019/04/16	07:42:47.123	20	14044	0	0	0	0	0	226	-6	67.0588	26	1296	2.57862	0	-152	12	0	8	0.00845938	0	0	-5	-1	0	0	100.072	28.6366	19	-19	666	80	16	17	8	15	-500	-500	-14.125	4673	-5.375	0	0	0	0
2019/04/16	07:42:47.442	7	14044	0	0	0	0	0	226	-6	67.0588	26	1303	2.59255	0	-184	13	0	8	0.00845938	0	0	-3	-1	0	0	102.623	28.7913	19	-19	666	80	16	17	8	15	-500	-500	-14.125	4666	-5.375	0	0	0	0
2019/04/16	07:42:47.754	14	14044	0	0	0	0	0	226	-6	67.0588	26	1309	2.74156	0	-188	13	0	8	0.00845938	0	0	-7	-1	0	0	105.13	28.9238	19	-19	666	80	16	17	8	15	-500	-500	-15.125	4719	-5.75	0	0	0	0
2019/04/16	07:42:48.122	21	14044	0	0	0	0	0	226	-6	67.0588	26	1301	2.72481	0	-188	13	0	8	0.00845938	0	0	-12	-1	0	0	108.068	28.7471	19	-19	666	80	16	17	8	15	-500	-500	-14.25	4682	-5.5	0	0	0	0
2019/04/16	07:42:48.666	7	14044	0	0	0	0	0	226	-6	67.0588	26	1300	2.85885	0	-192	14	0	8	0.00845938	0	0	2	-1	0	0	112.409	28.725	19	-19	666	80	16	17	8	15	-500	-500	-14.5	4671	-5.5	0	0	0	0
2019/04/16	07:42:49.671	5	14044	0	0	0	0	0	226	-4	67.0588	26	1289	2.56469	0	-192	15	0	8	0.00845938	0	0	2	-1	0	0	120.36	28.4819	19	-19	666	80	16	17	8	15	-500	-500	-13.375	4644	-5.125	0	0	0	0
2019/04/16	07:42:50.055	12	14044	0	0	0	0	0	226	-6	67.0588	26	1317	2.75832	0	-192	15	0	8	0.00845938	0	0	-13	-2	0	1	123.451	28.9742	19	-19	666	79	17	17	8	15	-500	-500	-14.75	4739	-5.625	0	0	0	0
2019/04/16	07:42:50.465	6	14044	0	0	0	0	0	228	-6	67.0588	26	1295	2.71224	0	0	16	0	8	0.00845938	0	0	5	-2	0	1	126.718	28.6145	19	-19	666	80	17	17	8	15	-500	-500	0	4650	-5.625	0	0	0	0
2019/04/16	07:42:50.869	13	14044	0	0	0	0	0	226	-4	67.0588	26	1293	2.57265	0	0	16	0	8	0.00849047	0	0	31	-2	0	0	129.916	28.5703	19	-19	666	80	17	17	8	15	-500	-500	52.75	4536	-5.25	0	0	0	9
2019/04/16	07:42:51.277	0	14044	1	0	0	0	0	224	0	67.0588	27	1276	2.4052	0	0	17	0	8	0.00855658	0	0	46	-3	0	0	133.111	28.1947	19	-19	666	80	16	17	8	15	-500	-500	101	4477	-4.875	0	0	0	16
2019/04/16	07:42:51.688	7	14044	1	0	0	0	0	222	6	67.0588	27	1300	2.17817	0	0	17	0	8	0.00870405	0	0	104	-3	0	0	136.391	28.725	19	-19	666	80	17	17	8	15	-500	-500	104.125	4397	-4.5	0	0	0	18
2019/04/16	07:42:52.074	14	14044	2	0	0	0	0	222	6	67.0588	27	1299	2.1765	0	0	17	0	8	0.00889824	0	0	140	-3	0	0	139.468	28.7029	19	-19	666	80	17	17	8	15	-500	-500	101.75	4323	-4.75	0	0	0	19
2019/04/16	07:42:52.424	6	14044	3	0	0	0	0	220	10	67.0588	27	1279	2.00905	0	0	18	0	8	0.00917911	0	0	199	-3	0	0	142.216	28.2609	19	-19	666	80	17	17	8	15	-500	-500	102.125	4152	-4	0	0	0	23
2019/04/16	07:42:52.738	13	14044	4	0	0	0	0	220	12	67.0588	27	1300	1.76976	0	0	18	0	8	0.00952606	0	0	227	-3	0	0	144.721	28.725	19	-19	666	80	17	17	8	15	-500	-500	110	4094	-4.5	0	0	0	25
2019/04/16	07:42:53.915	5	14044	6	0	0	0	0	210	40	67.0588	28	1304	1.77521	0	0	19	0	9	0.0114423	0	0	385	-4	0	1	154.142	28.8133	19	-19	666	78	17	17	8	15	-500	-500	184.375	3727	-4.875	0	0	0	41
2019/04/16	07:42:54.296	0	14044	8	0	0	0	0	206	48	66.6667	28	1295	2.16979	0	0	20	0	10	0.0122684	0	0	454	-4	0	1	157.17	28.6145	19	-19	666	79	17	17	8	15	-500	-500	175.125	3497	-3.875	0	0	0	41
2019/04/16	07:42:54.651	7	14044	10	0	0	0	0	204	50	66.6667	28	1303	2.1832	0	0	20	0	10	0.0132381	0	0	505	-4	0	0	160.009	28.7913	19	-19	666	78	17	17	8	15	-500	-500	172.625	3411	-4.5	0	0	0	41
2019/04/16	07:42:55.071	14	14044	12	0	0	0	0	202	54	66.6667	28	1293	1.89564	0	0	20	0	10	0.0146173	0	0	557	-5	0	0	163.342	28.5703	19	-19	666	77	17	17	8	15	-500	-500	157.125	3206	-3.875	0	0	0	38
2019/04/16	07:42:55.472	6	14044	14	0	0	0	0	206	32	66.6667	28	1305	2.18655	0	0	21	0	11	0.0161619	0	0	595	-5	0	1	166.54	28.7102	19	-19	666	78	17	17	8	15	-500	-500	105.875	3169	-4.625	0	0	0	29
2019/04/16	07:42:55.880	13	14044	15	0	0	0	0	214	8	66.6667	28	1300	2.31431	0	0	21	0	11	0.0178726	0	0	606	-5	0	0	169.796	28.725	19	-19	666	79	17	17	8	15	-500	-500	27	3111	-4.125	0	0	0	14
2019/04/16	07:42:56.238	0	14044	16	0	0	0	0	216	8	66.6667	28	1259	1.84579	0	0	22	0	12	0.0194571	0	0	605	-6	0	0	172.562	27.819	19	-19	666	81	16	17	8	15	-500	-500	22.125	2973	-2.25	0	0	0	13
2019/04/16	07:42:56.559	7	14044	16	0	0	0	0	216	6	66.6667	28	1280	1.07233	0	0	22	0	12	0.0209234	0	0	597	-6	0	-2	175.073	28.1602	19	-19	666	80	17	17	8	15	-500	-500	15.125	3083	-3.125	0	0	0	10
2019/04/16	07:42:57.802	3	14044	17	0	0	0	0	218	2	66.6667	28	1260	1.31947	0	0	23	0	13	0.026655	0	0	585	-6	0	-1	184.644	27.7202	19	-19	666	80	16	17	8	15	-500	-500	3.875	3123	-2.125	0	0	0	7
2019/04/16	07:42:58.146	10	14044	16	44.993632	-93.310164	12	234	220	2	66.6667	28	1297	0.814929	0	0	23	0	13	0.0282189	0	0	553	-6	0	0	187.383	28.6587	19	-19	0	79	16	17	8	15	-500	-500	1.125	3241	-1.75	0	0	0	5
2019/04/16	07:42:58.462	7	14044	16	44.993632	-93.310164	12	234	218	2	66.6667	29	1296	0.678584	0	0	24	0	14	0.02962	0	0	533	-7	0	1	189.897	28.6366	19	-19	0	79	16	17	8	15	-500	-500	1.5	3302	-2.25	0	0	0	5
2019/04/16	07:42:58.866	14	14044	16	44.993632	-93.310164	12	234	220	0	66.6667	29	1310	1.09746	0	0	24	0	14	0.0313613	0	0	525	-6	0	1	193.145	28.9459	19	-19	666	79	16	17	8	15	-500	-500	0.25	3364	-2.375	0	0	0	4
2019/04/16	07:42:59.254	0	14044	15	44.993632	-93.310164	12	234	220	0	66.6667	29	1302	0.954416	0	0	25	0	15	0.0329648	0	0	482	-7	0	0	196.246	28.7692	19	-19	0	79	16	17	8	15	-500	-500	-8.125	3366	-1.875	0	0	0	0
2019/04/16	07:42:59.545	7	14044	14	44.993632	-93.310164	12	234	220	-2	66.6667	29	1299	1.08825	0	0	25	0	15	0.0341225	0	0	485	-7	0	1	198.566	28.7029	19	-19	666	79	16	17	8	15	-500	-500	-9.75	3397	-1.875	0	0	0	0
2019/04/16	07:42:59.860	14	14044	14	44.993632	-93.310164	12	234	220	0	66.6667	29	1295	0.813672	0	-24	25	0	15	0.0353426	0	0	477	-7	0	1	201.067	28.4902	19	-19	0	79	16	17	8	15	-500	-500	-8.75	3410	-1.625	0	0	0	0
2019/04/16	07:43:00.193	0	14044	14	44.993517	-93.31012	14	238	220	0	66.6667	29	1292	1.08238	0	-48	26	0	16	0.0365912	0	0	468	-7	0	1	203.699	28.5482	19	-19	666	79	17	17	8	15	-500	-500	-8.375	3444	-1.625	0	0	0	0
2019/04/16	07:43:00.508	7	14044	13	44.993517	-93.31012	14	238	220	0	66.6667	29	1300	1.08909	0	-72	26	0	16	0.0377345	0	0	440	-7	0	1	206.213	28.725	19	-19	666	79	16	17	8	15	-500	-500	-7.625	3497	-1.625	0	0	0	0
2019/04/16	07:43:00.810	14	14044	13	44.993517	-93.31012	14	238	220	0	66.6667	29	1298	0.815557	0	-48	26	0	16	0.0388078	0	0	433	-8	0	1	208.619	28.6808	19	-19	0	80	16	17	8	15	-500	-500	-8.375	3575	-2.375	0	0	0	0
2019/04/16	07:43:01.962	2	14044	12	44.993517	-93.31012	14	238	220	0	66.6667	29	1289	0.944886	0	-48	27	0	17	0.0427936	0	0	424	-8	0	0	217.693	28.3582	19	-19	0	80	16	17	8	15	-500	-500	-7.375	3587	-2.5	0	0	0	0
2019/04/16	07:43:02.285	0	14044	12	44.993517	-93.31012	14	238	220	0	66.6667	29	1292	0.67649	0	-24	28	0	18	0.0438506	0	0	349	-8	0	0	220.263	28.5482	19	-19	0	80	17	17	8	15	-500	-500	-1	3768	-1.5	0	0	0	0
2019/04/16	07:43:02.695	7	14044	11	44.993517	-93.31012	14	238	220	2	66.6667	30	1295	0.67806	0	-64	28	0	18	0.045099	0	0	327	-8	0	0	223.522	28.6145	19	-19	0	79	16	17	8	15	-500	-500	-1	3839	-1.875	0	0	0	0
2019/04/16	07:43:02.999	14	14044	10	44.993517	-93.31012	14	238	220	2	66.6667	30	1291	0.540773	0	-104	28	0	18	0.045957	0	0	302	-8	0	0	225.923	28.5261	19	-19	0	79	16	17	8	15	-500	-500	-3.375	3915	-1.875	0	0	0	0
2019/04/16	07:43:03.291	0	14044	9	44.993517	-93.31012	14	238	220	2	66.6667	30	1292	0.541192	0	-108	29	0	19	0.0467091	0	0	267	-8	0	0	228.228	28.4242	19	-19	0	79	17	17	8	15	-500	-500	-4.875	3993	-1.875	0	0	0	0
2019/04/16	07:43:03.624	7	14044	8	44.993517	-93.31012	14	238	220	2	66.6667	30	1296	0.814301	0	-120	29	0	19	0.047465	0	0	226	-8	0	0	230.865	28.5122	19	-19	0	79	16	17	8	15	-500	-500	-4.625	4099	-1.75	0	0	0	0
2019/04/16	07:43:04.044	14	14044	7	44.993435	-93.310198	9	235	220	2	66.6667	30	1310	0.96028	0	0	29	0	19	0.0483128	0	0	186	-8	0	0	234.243	28.9459	19	-19	0	78	16	17	8	15	-500	-500	6.625	4236	-2	0	0	0	0
2019/04/16	07:43:04.395	3	14044	7	44.993435	-93.310198	9	235	216	14	66.6667	30	1305	1.09327	0	0	30	0	20	0.048959	0	0	212	-8	0	0	237.042	28.7102	19	-19	666	79	17	17	8	15	-500	-500	104.375	4168	-2.375	0	0	0	23
2019/04/16	07:43:04.764	10	14044	6	44.993435	-93.310198	9	235	214	24	66.6667	30	1317	1.24124	0	0	30	0	20	0.0496218	0	0	273	-8	0	0	240.025	29.1006	19	-19	666	78	16	17	8	15	-500	-500	138.875	4055	-2.75	0	0	0	32
2019/04/16	07:43:06.092	3	14044	7	44.993435	-93.310198	9	235	206	44	65.8824	30	1332	1.53435	0	0	31	0	21	0.0522286	0	0	374	-8	0	0	250.89	29.432	19	-19	666	78	17	17	8	15	-500	-500	181.625	3720	-3.375	0	0	0	38
2019/04/16	07:43:06.484	7	14044	9	44.993435	-93.310198	9	235	200	52	65.8824	30	1306	1.64117	0	0	32	0	22	0.0531753	0	0	524	-8	0	-1	254.011	28.7322	19	-19	666	78	17	17	9	15	-500	-500	158.75	3314	-2.625	0	0	0	39
2019/04/16	07:43:06.861	14	14044	11	44.993435	-93.310198	9	235	198	52	65.8824	30	1305	1.50325	0	0	32	0	22	0.0543121	0	0	571	-8	0	-1	257.03	28.8354	19	-19	666	78	17	17	9	15	-500	-500	154.25	3222	-3.375	0	0	0	40
2019/04/16	07:43:07.229	0	14044	13	44.993435	-93.310198	9	235	198	52	65.8824	30	1300	1.63363	0	0	33	0	23	0.0556484	0	0	611	-8	0	-1	259.967	28.725	19	-19	666	77	17	17	9	15	-500	-500	149.625	3093	-3	0	0	0	40
2019/04/16	07:43:07.654	7	14044	15	44.993435	-93.310198	9	235	196	58	65.8824	30	1286	1.48137	0	0	33	0	23	0.0574422	0	0	655	-8	0	0	263.307	28.2922	19	-19	666	78	17	17	9	15	-500	-500	141.375	2925	-3	0	0	0	40
2019/04/16	07:43:08.011	14	14044	17	44.993435	-93.310198	9	235	196	60	65.4902	30	1312	1.64871	0	0	33	0	23	0.0591274	0	0	698	-8	0	0	266.181	28.9901	19	-19	666	77	17	17	9	15	-500	-500	135.375	2885	-3.375	0	0	0	40
2019/04/16	07:43:08.413	3	14044	18	44.993357	-93.310069	20	229	194	54	65.4902	30	1314	1.78882	0	0	34	0	24	0.061166	0	0	751	-8	0	0	269.424	29.0343	19	-19	666	77	17	17	9	15	-500	-500	131.875	2764	-3.75	0	0	0	40
2019/04/16	07:43:08.816	10	14044	20	44.993357	-93.310069	20	229	192	68	65.4902	31	1292	1.48828	0	0	34	0	24	0.0633501	0	0	797	-8	0	0	272.606	28.4242	19	-19	666	76	17	17	9	15	-500	-500	135.75	2586	-3.125	0	0	0	41
2019/04/16	07:43:09.889	3	14044	21	44.993357	-93.310069	20	229	186	76	65.4902	31	1299	1.63237	0	0	35	0	25	0.0695745	0	0	858	-8	0	0	281.161	28.7029	19	-19	666	77	17	17	9	15	-500	-500	146.625	2477	-3.625	0	0	0	47
2019/04/16	07:43:10.488	4	14044	23	44.993351	-93.309903	27	229	212	-26	65.098	31	2098	18.6747	0	0	36	0	26	0.0733867	0	0	1020	15	0	0	288.84	46.1563	19	-19	666	87	17	17	9	15	-500	-500	-3.375	4335	-25.625	0	0	0	6
2019/04/16	07:43:10.883	11	14044	25	44.993351	-93.309903	27	229	220	-26	65.098	31	1403	11.4599	0	0	36	0	26	0.0761208	0	0	1048	7	0	-10	292.236	30.8662	19	-19	666	77	17	17	9	15	-500	-500	-41.875	1913	-11	0	0	0	0
2019/04/16	07:43:11.331	1	14044	26	44.993351	-93.309903	27	229	224	-40	65.098	31	1377	4.03757	52	-108	37	0	27	0.0793809	0	0	1003	3	0	-14	296.014	30.4264	19	-19	666	77	17	17	9	15	-500	-500	-97.25	2397	-7.125	0	0	0	0
2019/04/16	07:43:11.734	8	14044	27	44.993351	-93.309903	27	229	224	-26	65.098	31	1346	1.83239	48	-52	37	0	27	0.082422	0	0	961	5	0	-17	299.329	29.6122	19	-19	666	50	17	17	9	15	-500	-500	-74.375	2308	-0.25	0	0	0	0
2019/04/16	07:43:12.154	15	14044	27	44.993353	-93.309721	26	235	226	-38	65.098	31	1267	0	124	-144	37	0	27	0.0856057	0	0	880	4	0	-20	302.581	27.8742	19	-19	0	45	17	17	9	15	-500	-500	-145.5	2179	0	0	0	0	0
2019/04/16	07:43:12.711	7	14044	26	44.993353	-93.309721	26	235	232	-50	65.4902	31	1086	0	180	-192	38	0	28	0.089601	0	0	756	4	0	-8	306.277	23.8921	19	-19	0	53	18	17	9	15	-500	-500	-199.875	1882	0	0	0	0	0
2019/04/16	07:43:13.123	14	14044	24	44.993353	-93.309721	26	235	218	2	65.4902	31	1114	0	0	0	38	0	28	0.0923241	0	0	683	3	0	-1	309.082	24.5081	19	-19	0	58	16	17	9	15	-500	-500	-14.25	2311	0	0	0	0	0
2019/04/16	07:43:14.395	1	14044	22	44.993364	-93.309579	22	231	206	26	65.098	32	1387	3.48591	0	0	40	0	30	0.10015	0	0	707	9	0	-1	319.864	30.5142	19	-19	666	50	17	17	9	15	-500	-500	86.625	3301	-7.25	0	0	0	32
2019/04/16	07:43:14.814	8	14044	21	44.993364	-93.309579	22	231	208	20	65.098	32	1407	3.83086	0	0	40	0	30	0.102588	0	0	744	-2	0	-3	323.482	31.0892	19	-19	666	68	17	17	9	15	-500	-500	63.625	3078	-6.875	0	0	0	29
2019/04/16	07:43:15.159	15	14044	20	44.993364	-93.309579	22	231	208	22	65.098	32	1371	3.15856	0	0	40	0	30	0.104529	0	0	755	-5	0	-4	326.385	30.2938	19	-19	666	70	16	17	9	15	-500	-500	66.75	2951	-6.375	0	0	0	29
2019/04/16	07:43:15.594	7	14044	20	44.993364	-93.309579	22	231	206	26	65.098	32	1318	2.48437	0	0	41	0	31	0.10699	0	0	778	-8	0	-6	329.889	28.9962	19	-19	666	72	17	17	9	15	-500	-500	62.625	2688	-4.375	0	0	0	27
2019/04/16	07:43:16.034	14	14044	21	44.993496	-93.309587	21	234	210	4	65.098	32	1290	1.75615	0	0	41	0	31	0.109554	0	0	791	-8	0	-5	333.373	28.504	19	-19	666	73	17	17	9	15	-500	-500	4	2547	-3.75	0	0	0	2
2019/04/16	07:43:16.426	3	14044	21	44.993496	-93.309587	21	234	216	-10	65.098	33	1287	1.61729	0	0	42	0	32	0.111885	0	0	786	-9	0	-6	336.456	28.3142	19	-19	666	73	16	17	9	15	-500	-500	-27.125	2647	-4	0	0	0	0
2019/04/16	07:43:16.879	10	14044	22	44.993496	-93.309587	21	234	218	-10	65.098	33	1305	1.63991	0	0	42	0	32	0.1146	0	0	773	-9	0	-6	340.084	28.8354	19	-19	666	72	17	17	9	15	-500	-500	-26.125	2661	-3.5	0	0	0	0
2019/04/16	07:43:17.241	0	14044	22	44.993496	-93.309587	21	234	220	-16	65.098	33	1295	1.49173	36	-48	43	0	33	0.116766	0	0	749	-9	0	-5	342.949	28.4902	19	-19	666	73	17	17	9	15	-500	-500	-66.875	2709	-3.125	0	0	0	0
2019/04/16	07:43:18.440	3	14044	21	44.993586	-93.309604	19	234	218	-6	65.098	33	1306	1.36764	0	0	44	0	34	0.123713	0	0	656	-9	0	-5	352.56	28.8575	19	-19	666	72	17	17	9	15	-500	-500	-21.75	3000	-3.625	0	0	0	2
2019/04/16	07:43:18.861	10	14044	20	44.993586	-93.309604	19	234	212	16	65.098	33	1315	1.92789	0	0	44	0	34	0.126064	0	0	654	-9	0	-4	355.958	29.0564	19	-19	666	72	16	17	9	15	-500	-500	60.875	2974	-3.125	0	0	0	36
2019/04/16	07:43:19.360	0	14044	20	44.993586	-93.309604	19	234	200	52	65.098	33	1289	1.88977	0	0	45	0	35	0.128776	0	0	690	-9	0	-3	359.889	28.3582	19	-19	666	71	17	17	9	15	-500	-500	125.625	2870	-3.125	0	0	0	39
2019/04/16	07:43:19.803	7	14044	20	44.993586	-93.309604	19	234	194	58	65.098	33	1292	1.48828	0	0	45	0	35	0.131182	0	0	762	-9	0	-3	363.41	28.5482	19	-19	666	72	17	17	10	15	-500	-500	138.25	2717	-3.875	0	0	0	41
2019/04/16	07:43:20.187	14	14044	20	44.993682	-93.309565	20	233	190	82	65.098	33	1296	2.03575	0	0	45	0	35	0.133299	0	0	820	-9	0	-4	366.457	28.6366	19	-19	666	71	17	17	10	15	-500	-500	150.375	2522	-3.25	0	0	0	44
2019/04/16	07:43:20.590	7	14044	21	44.993682	-93.309565	20	233	182	96	65.098	33	1306	0.410292	0	0	46	0	36	0.135668	0	0	874	-9	0	-4	369.681	28.7322	19	-19	0	72	17	17	10	15	-500	-500	156.875	2485	-3.875	0	0	0	46
2019/04/16	07:43:20.964	14	14044	23	44.993682	-93.309565	20	233	180	112	64.7059	33	1503	1.73133	0	0	46	0	36	0.13802	0	0	940	-6	0	-4	373.107	33.0662	19	-19	666	83	17	17	10	15	-500	-500	166.75	3166	0.375	0	0	0	47
2019/04/16	07:43:22.299	0	14044	25	44.99383	-93.309548	29	234	196	32	64.7059	33	2093	12.0548	0	0	48	0	38	0.147122	0	0	1022	10	0	-3	390.183	46.0463	19	-19	666	87	17	17	10	15	-500	-500	114.75	5169	-18.75	0	0	0	48
2019/04/16	07:43:22.711	7	14044	27	44.99383	-93.309548	29	234	202	26	64.7059	34	2267	17.0928	0	0	48	0	38	0.150234	0	0	1227	12	0	-7	395.929	50.0919	19	-19	666	92	17	17	10	15	-500	-500	95.5	4976	-20	0	0	0	47
2019/04/16	07:43:23.153	14	14044	30	44.99383	-93.309548	29	234	200	30	63.9216	34	2301	14.9395	0	0	48	0	38	0.153868	0	0	1277	12	0	-6	402.131	50.6223	19	-19	666	92	17	17	10	15	-500	-500	95.625	5015	-18.5	0	0	0	47
2019/04/16	07:43:23.558	7	14044	32	44.99383	-93.309548	29	234	218	-22	63.9216	34	2033	21.2895	0	0	49	0	39	0.157485	0	0	1320	12	0	-10	407.162	44.7263	19	-19	666	82	17	17	10	15	-500	-500	21.875	3318	-23.875	0	0	0	35
