Date	Time	rps	odo	speed_obd	gps_lat	gps_lon	gps_speed	gps_alt	hv_v	hv_a	soc	ice_temp	ice_rpm	ice_pwr	brk_reg_trq	brk_mcyl_trq	trip_nbs	trip_ev_nbs	trip_mov_nbs	trip_dist	trip_ev_dist	hsi	mg2_rpm	ign	ltft	stft	tripfuel	fuelflowh	dcl	ccl	bsfc	ice_load	inverter_temp	battery_temp	mg_temp	inhaling_temp	ambient_temp	room_temp	mg2_torque	mg1_rpm	mg1_torque	mgr_rpm	mgr_torque	glideindex	accelerator
2019/04/06	17:11:54.483	8	13435	0	44.993647	-93.309743	1	277	228	-10	64.7059	53	1307	3.69546	0	-408	6	0	0	0	0	0	6	-10	-1	1	49.9775	28.8796	21	-25	666	70	35	37	38	24	-500	-500	-19.75	4676	-7.5	0	0	0	0
2019/04/06	17:11:54.906	0	13435	0	44.993688	-93.309864	2	260	230	-12	64.7059	53	1293	3.38507	0	-408	7	0	0	0	0	0	3	-10	-1	1	53.3027	28.5703	21	-25	666	70	36	37	38	24	-500	-500	-18.375	4661	-7	0	0	0	0
2019/04/06	17:11:55.342	7	13435	0	44.993688	-93.309864	2	260	228	-8	64.7059	53	1305	3.55314	0	-408	7	0	0	0	0	0	0	-10	-1	1	56.8191	28.8354	21	-25	666	70	36	37	38	24	-500	-500	-18.625	4649	-7.125	0	0	0	0
2019/04/06	17:11:56.513	4	13435	0	44.993688	-93.309864	2	260	228	-8	64.7059	54	1304	3.27731	0	-408	8	0	0	0	0	0	0	-10	-1	1	66.1914	28.8133	21	-25	666	70	36	37	38	24	-500	-500	-18.375	4700	-7	0	0	0	0
2019/04/06	17:11:56.923	0	13435	0	44.993688	-93.309864	2	260	228	-10	64.7059	54	1295	3.66153	0	-404	9	0	0	0	0	0	-1	-10	-1	1	69.4344	28.6145	21	-25	666	70	36	37	38	24	-500	-500	-18.625	4667	-7.125	0	0	0	0
2019/04/06	17:11:57.332	7	13435	0	44.993688	-93.309864	2	260	228	-8	64.7059	54	1295	3.25469	0	-400	9	0	0	0	0	0	2	-10	-1	0	72.6932	28.6145	21	-25	666	70	36	37	38	24	-500	-500	-17.625	4663	-6.75	0	0	0	0
2019/04/06	17:11:57.746	14	13435	0	44.993688	-93.309864	2	260	230	-10	64.7059	54	1303	3.2748	0	-400	9	0	0	0	0	0	0	-10	-1	1	75.9962	28.7913	21	-25	666	70	36	37	38	24	-500	-500	-18.25	4718	-7	0	0	0	0
2019/04/06	17:11:58.157	4	13435	0	44.993688	-93.309864	2	260	230	-10	64.7059	54	1314	3.57765	0	-400	10	0	0	0	0	0	0	-10	-1	1	79.3254	29.1605	21	-25	666	70	36	37	38	24	-500	-500	-19.25	4695	-7.375	0	0	0	0
2019/04/06	17:11:58.532	11	13435	0	44.993688	-93.309864	2	260	230	-10	64.7059	54	1299	3.53681	0	0	10	0	0	0	0	0	18	-10	-1	2	82.3073	28.7029	21	-25	666	70	36	37	38	24	-500	-500	3.5	4629	-7.125	0	0	0	0
2019/04/06	17:11:58.951	0	13435	0	44.993753	-93.309971	1	255	228	-8	64.7059	55	1296	3.52864	0	0	11	0	0	2.52778e-05	0	0	19	-10	-1	2	85.6482	28.6366	21	-25	666	70	37	37	38	24	-500	-500	34.25	4661	-7.375	0	0	0	3
2019/04/06	17:11:59.341	7	13435	0	44.993753	-93.309971	1	255	228	-6	64.7059	55	1299	3.53681	0	0	11	0	0	6.91003e-05	0	0	36	-10	-1	1	88.7497	28.7029	21	-25	666	70	37	37	38	24	-500	-500	104	4571	-7.375	0	0	0	16
2019/04/06	17:12:00.553	5	13435	1	44.993753	-93.309971	1	255	228	-8	64.7059	55	1298	3.53408	0	0	12	0	0	0.000428508	0	0	119	-10	-1	1	98.4136	28.6808	21	-25	666	70	37	37	38	24	-500	-500	29	4375	-7.25	0	0	0	2
2019/04/06	17:12:00.928	0	13435	2	44.993753	-93.309971	1	255	228	-10	64.7059	55	1299	3.26474	0	0	13	0	0	0.000616662	0	0	134	-10	-1	2	101.408	28.8276	21	-25	666	70	36	37	38	23	-500	-500	9.875	4336	-6.875	0	0	0	0
2019/04/06	17:12:01.351	7	13435	2	44.993753	-93.309971	1	255	228	-10	64.7059	55	1300	3.53953	0	0	13	0	0	0.000908489	0	0	138	-10	-1	1	104.792	28.725	21	-25	666	70	36	37	38	24	-500	-500	8.25	4312	-7	0	0	0	0
2019/04/06	17:12:01.779	14	13435	3	44.993753	-93.309971	1	255	230	-8	64.7059	55	1293	3.38507	0	-44	13	0	0	0.00128629	0	0	145	-10	-1	1	108.188	28.5703	21	-25	666	70	36	37	38	23	-500	-500	6.125	4308	-7.25	0	0	0	0
2019/04/06	17:12:02.248	6	13435	4	44.993753	-93.309971	1	255	228	-6	64.7059	55	1296	3.2572	0	-80	14	0	1	0.00176977	0	0	132	-10	-1	1	111.911	28.6366	21	-25	666	70	36	37	38	23	-500	-500	-7.5	4329	-6.75	0	0	0	0
2019/04/06	17:12:02.615	13	13435	4	44.993753	-93.309971	1	255	228	-8	64.7059	55	1303	3.41125	0	0	14	0	1	0.00215045	0	0	125	-10	-1	1	114.846	28.7913	21	-25	666	70	36	37	38	23	-500	-500	8.75	4362	-7.125	0	0	0	0
2019/04/06	17:12:02.983	0	13435	4	44.993753	-93.309971	1	255	230	-6	64.7059	55	1300	3.53953	0	0	15	0	2	0.00253265	0	0	133	-10	-1	1	117.782	28.725	21	-25	666	70	36	37	38	23	-500	-500	8.25	4357	-7.25	0	0	0	0
2019/04/06	17:12:03.962	0	13435	4	44.993753	-93.309971	1	255	230	-8	64.7059	55	1295	3.3903	0	0	16	0	3	0.00352676	0	0	123	-10	-1	0	125.564	28.6145	21	-25	666	70	36	37	38	23	-500	-500	9.125	4361	-7.375	0	0	0	0
2019/04/06	17:12:04.546	7	13435	3	44.993753	-93.309971	1	255	228	-6	64.7059	56	1300	3.40339	0	-36	16	0	3	0.0040946	0	0	116	-10	-1	0	130.232	28.725	21	-25	666	70	36	37	38	23	-500	-500	13.375	4412	-7	0	0	0	0
2019/04/06	17:12:04.950	0	13435	3	44.993753	-93.309971	1	255	228	-8	64.7059	56	1313	3.57492	0	0	17	0	4	0.00447242	0	0	109	-10	-1	0	133.488	29.0122	21	-25	666	70	37	37	38	23	-500	-500	13.25	4441	-7.375	0	0	0	0
2019/04/06	17:12:05.401	7	13435	3	44.993753	-93.309971	1	255	230	-10	64.7059	56	1298	3.67001	0	-36	17	0	4	0.00489048	0	0	121	-10	-1	1	137.073	28.6808	21	-25	666	70	37	37	38	23	-500	-500	11	4348	-7.375	0	0	0	0
2019/04/06	17:12:05.806	14	13435	3	44.993753	-93.309971	1	255	230	-8	64.7059	56	1296	3.39292	0	-76	17	0	4	0.00525387	0	0	111	-10	-1	1	140.302	28.6366	21	-25	666	70	36	37	38	23	-500	-500	11.75	4385	-7.125	0	0	0	0
2019/04/06	17:12:06.223	7	13435	3	44.993753	-93.309971	1	255	228	-8	64.7059	56	1292	3.38245	0	-104	18	0	5	0.00560503	0	0	90	-10	-1	0	143.601	28.5482	21	-25	666	71	36	37	38	23	-500	-500	17	4434	-6.875	0	0	0	0
2019/04/06	17:12:06.654	14	13435	3	44.993753	-93.309971	1	255	228	-8	64.7059	56	1304	3.55042	0	-76	18	0	5	0.00592762	0	0	54	-10	-1	0	147.051	28.8133	21	-25	666	70	37	37	38	23	-500	-500	21.875	4579	-7.25	0	0	0	0
2019/04/06	17:12:07.027	0	13435	2	44.993753	-93.309971	1	255	230	-8	64.7059	56	1307	3.69546	0	-108	19	0	6	0.0061665	0	0	39	-10	-1	0	150.043	28.8796	21	-25	666	70	37	37	38	23	-500	-500	26.75	4562	-7.25	0	0	0	0
2019/04/06	17:12:07.406	7	13435	2	44.993753	-93.309971	1	255	230	-8	64.7059	57	1296	3.39292	0	-140	19	0	6	0.00634488	0	0	11	-10	-1	0	153.058	28.6366	21	-25	666	71	36	37	38	23	-500	-500	33.25	4651	-6.875	0	0	0	0
2019/04/06	17:12:07.757	14	13435	1	44.993753	-93.309971	1	255	230	-8	64.7059	57	1299	3.12871	0	-140	19	0	6	0.00645051	0	0	1	-10	-1	0	155.856	28.7029	21	-25	666	70	36	37	38	23	-500	-500	37.75	4680	-6.875	0	0	0	0
2019/04/06	17:12:08.879	7	13435	1	44.993753	-93.309971	1	255	230	-12	65.098	57	1307	3.55859	0	-160	20	0	6	0.00667777	0	0	-2	-10	-1	0	164.857	28.8796	21	-25	666	70	37	37	38	23	-500	-500	36	4678	-7.375	0	0	0	0
2019/04/06	17:12:09.286	7	13435	0	44.993753	-93.309971	1	255	230	-12	65.098	58	1303	3.68415	0	0	21	0	6	0.00673115	0	0	-3	-10	-1	0	168.112	28.7913	21	-25	666	70	37	37	38	23	-500	-500	35	4688	-7.75	0	0	0	0
2019/04/06	17:12:09.697	14	13435	0	44.993781	-93.310094	0	246	230	-10	65.098	58	1298	3.53408	0	0	21	0	6	0.00675758	0	0	13	-10	-1	1	171.387	28.6808	21	-25	666	70	37	37	38	23	-500	-500	33.625	4632	-7.375	0	0	0	0
2019/04/06	17:12:10.310	6	13435	0	44.993781	-93.310094	0	246	230	-6	65.098	58	1296	3.66435	0	0	22	0	6	0.00681453	0	0	22	-10	-1	1	176.279	28.6366	21	-25	666	70	37	37	38	22	-500	-500	60.5	4603	-4.875	0	0	0	6
2019/04/06	17:12:10.724	13	13435	1	44.993781	-93.310094	0	246	230	-12	65.098	58	1114	5.83289	0	0	22	0	6	0.00690248	0	0	48	8	-1	0	179.096	24.6151	21	-25	666	44	38	37	38	22	-500	-500	63.375	3154	-14.625	0	0	0	9
2019/04/06	17:12:11.134	3	13435	1	44.993781	-93.310094	0	246	226	6	65.098	58	314	-0.230174	0	0	23	0	6	0.00702823	0.000125752	0	76	8	-1	0	179.096	0	21	-25	0	22	37	37	38	22	-500	-500	91.5	318	3	0	0	0	10
2019/04/06	17:12:12.280	1	13435	2	44.993781	-93.310094	0	246	226	6	65.098	58	128	0	0	0	24	1	6	0.00752695	0.000624475	0	123	0	-1	0	179.096	0	21	-25	0	66	38	37	38	22	-500	-500	75	-151	-0.5	0	0	0	8
2019/04/06	17:12:12.734	8	13435	2	44.993781	-93.310094	0	246	226	4	65.098	58	0	0	0	0	24	1	6	0.00783733	0.000934848	0	174	5	-1	0	179.096	0	21	-25	0	0	36	37	38	22	-500	-500	32.875	-452	0	0	0	0	5
2019/04/06	17:12:13.166	3	13435	3	44.993781	-93.310094	0	246	224	14	65.098	58	0	0	0	0	25	2	7	0.00825533	0.00135285	0	206	5	-1	0	179.096	0	21	-25	0	0	36	37	38	22	-500	-500	105.75	-531	0	0	0	0	21
2019/04/06	17:12:13.534	10	13435	5	44.993781	-93.310094	0	246	220	24	65.098	58	0	0	0	0	25	2	7	0.00872284	0.00182036	0	242	5	-1	0	179.096	0	21	-25	0	0	38	37	38	22	-500	-500	144.875	-650	0	0	0	0	29
2019/04/06	17:12:13.912	17	13435	6	44.993781	-93.310094	0	246	220	26	64.7059	58	0	0	0	0	25	2	7	0.00931743	0.00241495	0	277	5	-1	0	179.096	0	21	-25	0	0	39	37	38	22	-500	-500	138.125	-727	0	0	0	0	29
2019/04/06	17:12:14.336	7	13435	7	44.993781	-93.310094	0	246	220	26	64.7059	58	0	0	0	0	26	3	8	0.0101164	0.00321388	0	322	5	-1	0	179.096	0	21	-25	0	0	39	37	38	22	-500	-500	128.375	-828	0	0	0	0	28
2019/04/06	17:12:14.724	14	13435	8	44.993781	-93.310094	0	246	220	18	64.7059	58	0	0	0	0	26	3	8	0.0109478	0.0040453	0	338	5	-1	0	179.096	0	21	-25	0	0	38	37	38	22	-500	-500	83.125	-880	0	0	0	0	20
2019/04/06	17:12:15.162	1	13435	8	44.993781	-93.310094	0	246	220	16	64.7059	58	0	0	0	0	27	4	9	0.0119735	0.00507104	0	342	5	-1	0	179.096	0	21	-25	0	0	38	37	38	22	-500	-500	81.875	-896	0	0	0	0	20
2019/04/06	17:12:15.571	8	13435	9	44.993781	-93.310094	0	246	220	16	64.7059	58	0	0	0	0	27	4	9	0.0130105	0.00610806	0	364	5	-1	0	179.096	0	21	-25	0	0	38	37	38	22	-500	-500	86.75	-953	0	0	0	0	21
2019/04/06	17:12:16.859	7	13435	10	44.993781	-93.310094	0	246	218	24	64.7059	58	0	0	0	0	28	5	10	0.0165426	0.00964012	0	411	5	-1	0	179.096	0	21	-25	0	0	39	37	38	22	-500	-500	100.375	-1082	0	0	0	0	26
2019/04/06	17:12:17.284	6	13435	11	44.993781	-93.310094	0	246	218	22	64.7059	58	0	0	0	0	29	6	11	0.0177874	0.0108849	0	443	5	-1	0	179.096	0	21	-25	0	0	39	37	38	22	-500	-500	97.75	-1148	0	0	0	0	26
2019/04/06	17:12:17.644	13	13435	11	44.993689	-93.310157	10	244	218	26	64.7059	58	0	0	0	0	29	6	11	0.0189076	0.0120052	0	462	5	-1	0	179.096	0	21	-25	0	0	39	37	38	22	-500	-500	96.875	-1202	0	0	0	0	26
2019/04/06	17:12:18.027	0	13435	12	44.993689	-93.310157	10	244	216	26	64.7059	58	0	0	0	0	30	7	12	0.0201849	0.0132824	0	481	5	-1	0	179.096	0	21	-25	0	0	39	37	38	22	-500	-500	92	-1248	0	0	0	0	26
2019/04/06	17:12:18.446	7	13435	13	44.993689	-93.310157	10	244	216	24	64.7059	58	0	0	0	0	30	7	12	0.0216756	0.0147732	0	503	5	-1	0	179.096	0	21	-25	0	0	39	37	38	22	-500	-500	91.625	-1313	0	0	0	0	26
2019/04/06	17:12:18.817	14	13435	13	44.993689	-93.310157	10	244	218	26	63.9216	58	0	0	0	0	30	7	12	0.0230594	0.016157	0	528	5	-1	0	179.096	0	21	-25	0	0	39	37	38	22	-500	-500	84.875	-1383	0	0	0	0	25
2019/04/06	17:12:19.296	6	13435	14	44.993689	-93.310157	10	244	218	22	63.9216	58	0	0	0	0	31	8	13	0.0249207	0.0180183	0	544	5	-1	0	179.096	0	21	-25	0	0	38	37	38	22	-500	-500	73.125	-1448	0	0	0	0	23
2019/04/06	17:12:19.646	13	13435	15	44.993689	-93.310157	10	244	218	24	63.9216	59	0	0	0	0	31	8	13	0.0263324	0.0194299	0	565	5	-1	0	179.096	0	21	-25	0	0	39	37	38	22	-500	-500	70.625	-1460	0	0	0	0	23
2019/04/06	17:12:20.013	0	13435	15	44.993689	-93.310157	10	244	218	20	63.9216	59	0	0	0	0	32	9	14	0.0278632	0.0209608	0	563	5	-1	0	179.096	0	21	-25	0	0	39	37	38	22	-500	-500	40.375	-1480	0	0	0	0	2
2019/04/06	17:12:21.259	3	13435	15	44.993588	-93.310182	14	244	222	0	63.9216	59	0	0	0	0	33	10	15	0.0331245	0.026222	0	534	5	-1	0	179.096	0	21	-25	0	0	36	37	38	22	-500	-500	-6.75	-1396	0	0	0	0	0
2019/04/06	17:12:21.686	10	13435	15	44.993588	-93.310182	14	244	224	-10	63.9216	59	0	0	44	-52	33	10	15	0.0349201	0.0280177	0	519	5	-1	0	179.096	0	21	-25	0	0	36	37	38	22	-500	-500	-52.75	-1346	0	0	0	0	0
2019/04/06	17:12:22.158	1	13435	15	44.993588	-93.310182	14	244	226	-8	63.9216	59	0	0	56	-60	34	11	16	0.0368577	0.0299552	0	479	5	-1	0	179.096	0	21	-25	0	0	37	37	38	22	-500	-500	-62.875	-1245	0	0	0	0	0
2019/04/06	17:12:22.612	8	13435	14	44.993588	-93.310182	14	244	226	-10	63.9216	59	0	0	64	-72	34	11	16	0.0386309	0.0317284	0	436	5	-1	0	179.096	0	21	-25	0	0	37	37	38	21	-500	-500	-68	-1136	0	0	0	0	0
2019/04/06	17:12:23.016	0	13435	13	44.993588	-93.310182	14	244	228	-14	63.9216	59	0	0	92	-108	35	12	17	0.0401004	0.0331979	0	389	5	-1	0	179.096	0	21	-25	0	0	38	37	38	21	-500	-500	-93.375	-1007	0	0	0	0	0
2019/04/06	17:12:23.492	7	13435	12	44.993588	-93.310182	14	244	226	-8	63.9216	59	0	0	60	-128	35	12	17	0.0416944	0.0347919	0	347	5	-1	0	179.096	0	21	-25	0	0	37	37	38	21	-500	-500	-58.25	-905	0	0	0	0	0
2019/04/06	17:12:23.910	14	13435	11	44.993466	-93.31019	12	244	224	0	63.9216	59	0	0	0	-192	35	12	17	0.0429284	0.036026	0	262	5	-1	0	179.096	0	21	-25	0	0	36	37	38	21	-500	-500	0	-685	0	0	0	0	0
2019/04/06	17:12:25.173	2	13435	9	44.993466	-93.31019	12	244	222	2	63.9216	59	0	0	0	0	37	14	19	0.0459397	0.0390373	0	111	5	-1	0	179.096	0	21	-25	0	0	36	37	39	21	-500	-500	31.375	-293	0	0	0	0	9
2019/04/06	17:12:25.608	9	13435	7	44.993466	-93.31019	12	244	220	14	63.9216	59	0	0	0	0	37	14	19	0.046789	0.0398865	0	159	5	-1	0	179.096	0	21	-25	0	0	38	37	39	21	-500	-500	118.875	-414	0	0	0	0	21
2019/04/06	17:12:26.008	0	13435	6	44.993466	-93.31019	12	244	220	18	63.9216	59	0	0	0	0	38	15	20	0.0474617	0.0405592	0	208	5	-1	0	179.096	0	21	-25	0	0	39	37	39	21	-500	-500	128.25	-545	0	0	0	0	24
2019/04/06	17:12:26.410	7	13435	6	44.993466	-93.31019	12	244	218	22	63.9216	59	0	0	0	0	38	15	20	0.0480851	0.0411827	0	265	5	-1	0	179.096	0	21	-25	0	0	38	37	39	21	-500	-500	120.75	-686	0	0	0	0	25
2019/04/06	17:12:26.846	14	13435	6	44.993466	-93.31019	12	244	216	24	63.9216	59	0	0	0	0	38	15	20	0.0488064	0.0419039	0	329	5	-1	0	179.096	0	21	-25	0	0	39	37	39	21	-500	-500	124.5	-859	0	0	0	0	27
2019/04/06	17:12:27.276	6	13435	8	44.993466	-93.31019	12	244	216	30	63.9216	59	0	0	0	0	39	16	21	0.0497082	0.0428057	0	398	5	-1	0	179.096	0	21	-25	0	0	40	37	39	21	-500	-500	126.5	-1030	0	0	0	0	30
2019/04/06	17:12:27.654	13	13435	9	44.993466	-93.31019	12	244	214	36	63.9216	59	0	0	0	0	39	16	21	0.0506608	0.0437583	0	433	5	-1	0	179.096	0	21	-25	0	0	40	37	39	21	-500	-500	135.25	-1120	0	0	0	0	32
2019/04/06	17:12:28.935	3	13435	11	44.993369	-93.310227	12	245	210	48	63.9216	59	0	0	0	0	40	17	22	0.0544228	0.0475203	0	478	5	-1	0	179.096	0	21	-25	0	0	41	37	39	21	-500	-500	170.625	-1232	0	0	0	0	40
2019/04/06	17:12:29.401	7	13435	13	44.993369	-93.310227	12	245	214	18	63.5294	60	1411	5.31934	0	0	41	18	23	0.056058	0.0475203	0	631	12	0	0	183.158	31.3131	21	-25	666	78	42	37	39	21	-500	-500	112.625	3702	-18.5	0	0	0	41
2019/04/06	17:12:29.790	14	13435	15	44.993369	-93.310227	12	245	216	14	63.5294	60	1481	9.77067	0	0	41	18	23	0.0576279	0.0475203	0	682	15	0	-5	186.685	32.7244	21	-25	666	83	42	37	39	21	-500	-500	107	3626	-18.375	0	0	0	41
2019/04/06	17:12:30.174	1	13435	16	44.993369	-93.310227	12	245	216	8	63.5294	60	1533	11.0769	0	0	42	18	24	0.059382	0.0475203	0	736	17	0	-8	190.298	33.8734	21	-25	666	87	41	37	39	21	-500	-500	97.625	3642	-19.25	0	0	0	40
2019/04/06	17:12:30.563	8	13435	18	44.993369	-93.310227	12	245	220	-8	63.5294	60	1571	13.1612	0	0	42	18	24	0.0613678	0.0475203	0	781	17	0	-5	194.065	34.8638	21	-25	666	89	41	37	39	21	-500	-500	50.5	3613	-26.75	0	0	0	32
2019/04/06	17:12:30.988	15	13435	20	44.993369	-93.310227	12	245	220	-4	63.5294	61	1302	5.18111	0	0	42	18	24	0.0637539	0.0475203	0	808	14	0	-5	197.461	28.7692	21	-25	666	82	39	37	39	21	-500	-500	13.25	2664	-9.875	0	0	0	19
2019/04/06	17:12:31.388	7	13435	21	44.993369	-93.310227	12	245	224	-8	63.5294	61	1357	2.55788	0	0	43	18	25	0.066102	0.0475203	0	797	12	-1	-20	200.793	29.9844	21	-25	666	55	38	37	39	21	-500	-500	-18.125	2792	-4.125	0	0	0	0
2019/04/06	17:12:31.756	14	13435	22	44.993355	-93.310426	22	243	222	-4	63.5294	61	1351	0.141476	0	0	43	18	25	0.0683282	0.0475203	0	798	12	-1	-21	203.836	29.8519	21	-25	0	38	37	37	39	21	-500	-500	-18.875	2836	-0.25	0	0	0	0
2019/04/06	17:12:32.167	0	13435	22	44.993355	-93.310426	22	243	222	-4	63.5294	60	1380	0	0	0	44	18	26	0.0708437	0.0475203	0	782	12	-1	-20	207.326	30.4927	21	-25	0	34	36	37	39	21	-500	-500	-17.375	2927	0	0	0	0	0
2019/04/06	17:12:33.411	3	13435	21	44.993355	-93.310426	22	243	228	-28	63.5294	60	1317	0	100	-104	45	18	27	0.0782673	0.0475203	0	682	11	-1	-20	217.426	29.227	21	-25	0	34	38	37	39	21	-500	-500	-114.875	2690	0	0	0	0	0
2019/04/06	17:12:33.802	10	13435	20	44.993349	-93.310556	19	242	232	-24	63.5294	60	1194	0	136	-140	45	18	27	0.0804625	0.0475203	0	579	11	-1	-12	220.291	26.3828	21	-25	0	39	39	37	39	21	-500	-500	-146.125	2800	0	0	0	0	0
2019/04/06	17:12:34.253	1	13435	19	44.993349	-93.310556	19	242	230	-30	63.5294	60	1219	0	140	-144	46	18	28	0.0827906	0.0475203	0	504	11	-1	-5	223.665	26.9352	21	-25	0	39	40	37	39	21	-500	-500	-150.625	3103	0	0	0	0	0
2019/04/06	17:12:34.697	8	13435	16	44.993349	-93.310556	19	242	228	-12	63.9216	60	1289	0	112	-152	46	18	28	0.0848201	0.0475203	0	415	11	-1	0	227.193	28.6056	21	-25	0	37	39	37	39	21	-500	-500	-110.625	3607	0	0	0	0	0
2019/04/06	17:12:35.096	0	13435	14	44.993349	-93.310556	19	242	224	-6	63.9216	60	1349	0	64	-152	47	18	29	0.0863752	0.0475203	0	352	11	-1	2	230.489	29.8077	21	-25	0	35	39	37	39	21	-500	-500	-66.125	3952	0	0	0	0	0
2019/04/06	17:12:35.448	7	13435	12	44.993349	-93.310556	19	242	224	0	63.9216	60	1369	0	12	-144	47	18	29	0.0875377	0.0475203	0	284	12	-1	2	233.468	30.381	21	-25	0	34	38	37	39	21	-500	-500	-15.5	4202	0	0	0	0	0
2019/04/06	17:12:35.816	14	13435	10	44.993349	-93.310556	19	242	222	4	63.9216	60	1394	0	0	0	47	18	29	0.0885566	0.0475203	0	239	12	-1	2	236.63	30.9358	21	-25	0	33	37	37	39	21	-500	-500	9.375	4390	0	0	0	0	1
2019/04/06	17:12:36.620	3	13435	9	44.993349	-93.310556	19	242	220	6	63.9216	60	1399	3.51607	0	0	48	18	30	0.0904798	0.0475203	0	262	16	-1	1	243.525	30.9125	21	-25	666	39	38	37	39	21	-500	-500	129.5	4285	-8.625	0	0	0	37
2019/04/06	17:12:37.508	6	13435	9	44.993349	-93.310556	19	242	218	18	63.5294	60	1315	7.57386	0	0	49	18	31	0.0927105	0.0475203	0	489	13	0	0	250.732	29.1826	21	-25	666	90	43	37	39	21	-500	-500	167.625	4087	-16.5	0	0	0	45
2019/04/06	17:12:37.901	13	13435	10	44.993349	-93.310556	19	242	220	12	63.5294	60	1621	11.7128	0	0	49	18	31	0.0938283	0.0475203	0	569	17	0	0	254.642	35.8178	21	-25	666	89	44	37	39	21	-500	-500	150.75	4429	-19.375	0	0	0	46
