Date	Time	rps	odo	speed_obd	gps_lat	gps_lon	gps_speed	gps_alt	hv_v	hv_a	soc	ice_temp	ice_rpm	ice_pwr	brk_reg_trq	brk_mcyl_trq	trip_nbs	trip_ev_nbs	trip_mov_nbs	trip_dist	trip_ev_dist	hsi	mg2_rpm	ign	ltft	stft	tripfuel	fuelflowh	dcl	ccl	bsfc	ice_load	inverter_temp	battery_temp	mg_temp	inhaling_temp	ambient_temp	room_temp	mg2_torque	mg1_rpm	mg1_torque	mgr_rpm	mgr_torque	glideindex	accelerator
2019/04/24	07:53:06.961	14	1870	18	0	0	0	0	224	8	56.4706	51	1293	0	0	0	5	0	5	0.0480206	0	0	624	12	2	-4	44.6989	28.6857	20.5	-20	0	18	16	21	16	15	-500	-500	15.875	3129	-1.125	0	0	0	14
2019/04/24	07:53:08.056	5	1870	17	0	0	0	0	226	-10	56.4706	52	1331	6.41157	0	0	6	0	6	0.0532657	0	0	610	16	2	-3	53.6805	29.5287	20.5	-20	666	43	17	21	16	15	-500	-500	23.375	3011	-13.75	0	0	0	21
2019/04/24	07:53:09.079	7	1870	17	0	0	0	0	228	-14	56.4706	52	1286	5.92546	0	0	7	0	7	0.0581676	0	0	635	14	2	-1	61.7879	28.5304	20.5	-20	666	38	17	21	16	15	-500	-500	-13.75	3005	-7.625	0	0	0	0
2019/04/24	07:53:10.005	6	1870	17	0	0	0	0	228	-12	56.4706	52	1400	3.22537	0	0	8	0	8	0.0625709	0	0	602	18	2	0	69.7857	31.0595	20.5	-20	666	23	17	21	16	15	-500	-500	-26	3420	-6.125	0	0	0	0
2019/04/24	07:53:10.944	5	1870	17	0	0	0	0	230	-10	56.4706	52	1357	3.1263	0	0	9	0	9	0.0669529	0	0	553	18	2	0	77.6383	30.1056	20.5	-20	666	25	17	21	16	15	-500	-500	-24.75	3384	-6.5	0	0	0	0
2019/04/24	07:53:11.872	4	1870	16	0	0	0	0	230	-10	56.4706	52	1290	1.08071	72	-72	10	0	10	0.0710643	0	0	474	12	2	0	85.0077	28.6191	20.5	-20	666	18	17	21	16	15	-500	-500	-78.75	3458	-0.25	0	0	0	0
2019/04/24	07:53:13.476	0	1870	15	0	0	0	0	224	8	56.4706	52	1307	0	0	0	12	0	12	0.0775397	0	0	352	12	2	-3	97.9271	28.9963	20.5	-20	0	17	17	21	16	15	-500	-500	58.375	3778	-4.5	0	0	0	26
2019/04/24	07:53:14.033	7	1870	14	0	0	0	0	222	12	56.4706	52	1462	9.03292	0	0	12	0	12	0.079698	0	0	521	15	2	-3	102.964	32.435	20.5	-20	666	45	23	21	16	15	-500	-500	129	3884	-16.375	0	0	0	40
2019/04/24	07:53:14.397	1	1870	14	0	0	0	0	222	10	56.4706	53	1485	9.01951	0	0	13	0	13	0.0810928	0	0	583	15	3	1	106.295	32.9453	20.5	-20	666	46	22	21	16	15	-500	-500	117.375	3898	-16.75	0	0	0	40
2019/04/24	07:53:14.782	8	1870	14	0	0	0	0	222	10	56.4706	53	1525	9.42216	0	0	13	0	13	0.0826193	0	0	646	16	3	2	109.904	33.8327	20.5	-20	666	48	24	21	16	15	-500	-500	109.375	3835	-16.5	0	0	0	40
2019/04/24	07:53:15.173	15	1870	16	0	0	0	0	222	4	56.4706	53	1601	10.3947	0	0	13	0	13	0.0843107	0	0	694	17	3	0	113.771	35.5188	20.5	-20	666	48	24	21	16	15	-500	-500	95.125	3998	-18.375	0	0	0	38
2019/04/24	07:53:15.567	7	1870	18	0	0	0	0	220	8	56.4706	53	1592	9.83612	0	0	14	0	14	0.0862381	0	0	742	18	3	0	117.617	35.3191	20.5	-20	666	49	24	21	16	15	-500	-500	93.5	3883	-17	0	0	0	40
2019/04/24	07:53:15.957	14	1870	19	0	0	0	0	222	8	56.4706	53	1706	11.4337	0	0	14	0	14	0.0883306	0	0	794	19	3	0	121.738	37.8482	20.5	-20	666	49	24	21	16	15	-500	-500	96	4113	-16.375	0	0	0	41
2019/04/24	07:53:16.325	0	1870	21	0	0	0	0	212	40	56.4706	53	1903	6.37701	0	0	15	0	15	0.0904369	0	0	833	20	3	0	126.054	42.2188	20.5	-20	666	49	25	21	16	15	-500	-500	120.5	4967	-14.375	0	0	0	45
2019/04/24	07:53:16.702	7	1870	22	0	0	0	0	218	18	56.4706	53	2071	14.5306	0	0	15	0	15	0.0927353	0	0	898	23	3	0	130.853	45.9459	20.5	-20	666	51	26	21	16	15	-500	-500	118.875	5151	-18.375	0	0	0	47
2019/04/24	07:53:17.066	14	1870	23	0	0	0	0	216	22	56.4706	53	2207	14.7915	0	0	15	0	15	0.0951156	0	0	959	23	3	0	135.817	48.9631	20.5	-20	666	52	27	21	16	15	-500	-500	130.5	5519	-18.25	0	0	0	50
2019/04/24	07:53:18.523	5	1870	26	0	0	0	0	212	30	56.0784	53	2501	19.3809	0	0	17	0	17	0.105755	0	0	1248	23	3	0	158.176	55.2455	20.5	-20	666	55	28	21	16	15	-500	-500	118.875	5800	-19.875	0	0	0	51
2019/04/24	07:53:18.904	12	1870	29	0	0	0	0	212	18	56.0784	53	2553	19.5165	0	0	17	0	17	0.108843	0	0	1313	23	3	0	164.17	56.6393	20.5	-20	666	56	28	21	16	15	-500	-500	101.125	5821	-22.75	0	0	0	50
2019/04/24	07:53:19.283	0	1870	32	0	0	0	0	212	30	56.0784	53	2535	19.3789	0	0	18	0	18	0.112227	0	0	1383	23	3	0	170.05	55.9966	20.5	-20	666	55	28	21	16	15	-500	-500	102.5	5574	-20.125	0	0	0	50
2019/04/24	07:53:19.616	7	1870	35	0	0	0	0	214	16	56.0784	53	2580	20.2633	0	0	18	0	18	0.115478	0	0	1443	23	3	-1	175.329	57.2383	20.5	-20	666	56	27	21	16	15	-500	-500	92.75	5558	-21.125	0	0	0	49
2019/04/24	07:53:19.981	14	1870	38	0	0	0	0	216	14	56.0784	53	2585	20.8439	0	0	18	0	18	0.119375	0	0	1494	23	3	0	181.175	57.3492	20.5	-20	666	56	27	21	16	15	-500	-500	81.25	5439	-21.375	0	0	0	47
2019/04/24	07:53:20.437	1	1870	40	0	0	0	0	216	10	56.0784	53	2540	20.2151	0	0	19	0	19	0.124423	0	0	1556	22	3	0	188.297	56.3509	20.5	-20	666	56	26	21	16	15	-500	-500	71.5	5122	-21.125	0	0	0	46
2019/04/24	07:53:20.862	8	1870	42	0	0	0	0	218	0	56.0784	53	2571	20.7311	0	0	19	0	19	0.129332	0	0	1609	22	3	0	195.031	57.0386	20.5	-20	666	56	26	21	16	15	-500	-500	61.25	5096	-21.625	0	0	0	45
2019/04/24	07:53:22.164	3	1870	43	0	0	0	0	232	-42	56.0784	53	2559	21.1703	0	0	20	0	20	0.144952	0	0	1678	22	3	-1	215.459	56.5267	20.5	-20	666	56	30	21	16	15	-500	-500	20.5	4245	-29.875	0	0	0	38
2019/04/24	07:53:22.498	6	1870	45	0	0	0	0	224	0	56.0784	53	1264	8.86851	0	0	21	0	21	0.149116	0	0	1741	14	2	-7	218.061	28.0423	20.5	-20	666	51	27	21	16	15	-500	-500	-0.375	-35	-15.25	0	0	0	25
2019/04/24	07:53:22.870	13	1870	46	0	0	0	0	224	-4	56.0784	54	1341	9.68961	0	0	21	0	21	0.153902	0	0	1754	15	2	-8	221.122	29.6219	20.5	-20	666	48	24	21	16	15	-500	-500	-7.5	230	-18.625	0	0	0	25
2019/04/24	07:53:23.178	20	1870	47	0	0	0	0	222	0	56.0784	54	1328	8.48314	0	0	21	0	21	0.157977	0	0	1763	15	2	-6	223.651	29.4622	20.5	-20	666	48	23	21	16	15	-500	-500	-2.5	214	-17.125	0	0	0	25
2019/04/24	07:53:23.493	6	1870	48	0	0	0	0	222	0	56.0784	54	1354	8.79101	0	0	22	0	22	0.162201	0	0	1781	15	2	-2	226.259	29.909	20.5	-20	666	48	23	21	16	15	-500	-500	-4.875	272	-18	0	0	0	25
2019/04/24	07:53:23.797	13	1870	49	0	0	0	0	224	-4	56.0784	54	1376	9.51023	0	0	22	0	22	0.166344	0	0	1792	15	3	0	228.837	30.5271	20.5	-20	666	48	23	21	16	15	-500	-500	-8.75	295	-18.375	0	0	0	24
2019/04/24	07:53:24.112	20	1870	49	0	0	0	0	226	-8	56.0784	54	1362	9.98398	0	0	22	0	22	0.170665	0	0	1799	15	2	0	231.481	30.2165	20.5	-20	666	48	24	21	16	15	-500	-500	-14.125	189	-19.125	0	0	0	22
2019/04/24	07:53:24.393	1	1870	50	0	0	0	0	226	-26	56.0784	54	1342	8.2915	0	0	23	0	23	0.174555	0	0	1804	15	2	0	233.813	29.7728	20.5	-20	666	43	24	21	16	15	-500	-500	-29.25	148	-14.875	0	0	0	0
2019/04/24	07:53:24.760	8	1870	50	0	0	0	0	226	-8	56.0784	54	1253	1.18092	0	0	23	0	23	0.179637	0	0	1796	15	2	0	236.647	27.7983	20.5	-20	666	18	18	21	16	15	-500	-500	-16.625	-213	1.75	0	0	0	0
2019/04/24	07:53:25.057	15	1870	50	0	0	0	0	236	-42	56.0784	54	1361	0.427571	48	-76	23	0	23	0.183744	0	0	1771	12	2	0	239.127	30.0636	20.5	-20	0	17	18	21	16	15	-500	-500	-82.25	292	-0.625	0	0	0	0
2019/04/24	07:53:25.384	0	1870	49	0	0	0	0	248	-82	56.4706	55	1349	0	88	-92	24	0	24	0.188222	0	0	1731	12	2	1	241.838	29.9281	20.5	-20	0	17	22	21	16	15	-500	-500	-115.875	325	-0.125	0	0	0	0
2019/04/24	07:53:26.623	3	1870	49	0	0	0	0	232	-16	56.4706	55	1324	0	0	0	25	0	25	0.204977	0	0	1654	12	2	6	251.955	29.3734	20.5	-20	0	17	17	21	17	15	-500	-500	-26	558	0	0	0	0	0
2019/04/24	07:53:26.912	10	1870	48	0	0	0	0	228	0	56.4706	55	1350	0.141372	0	0	25	0	25	0.208814	0	0	1651	12	2	0	254.359	29.9503	20.5	-20	0	16	16	21	17	15	-500	-500	-3.625	571	-1.375	0	0	0	10
2019/04/24	07:53:27.201	17	1870	47	0	0	0	0	230	-12	56.4706	55	1340	3.92909	0	0	25	0	25	0.212569	0	0	1642	18	2	-1	256.738	29.7284	20.5	-20	666	34	17	21	17	15	-500	-500	-21.375	545	-8.5	0	0	0	10
2019/04/24	07:53:27.507	7	1870	46	0	0	0	0	232	-14	56.4706	55	1312	4.25916	0	0	26	0	26	0.216513	0	0	1647	16	2	-3	259.22	29.1072	20.5	-20	666	33	17	21	17	15	-500	-500	-22.75	439	-8.875	0	0	0	9
2019/04/24	07:53:27.798	14	1870	46	0	0	0	0	232	-14	56.4706	55	1322	2.76879	0	0	26	0	26	0.220203	0	0	1622	16	2	-5	261.591	29.3291	20.5	-20	666	21	17	21	17	15	-500	-500	-27.375	524	-4.75	0	0	0	0
2019/04/24	07:53:28.115	21	1870	46	0	0	0	0	230	-4	56.4706	55	1321	1.93669	0	0	26	0	26	0.224212	0	0	1658	17	2	-7	264.163	29.3069	20.5	-20	666	23	16	21	17	15	-500	-500	-12.125	486	-4.625	0	0	0	10
2019/04/24	07:53:28.453	3	1870	46	0	0	0	0	230	-12	56.4706	55	1315	4.40661	0	0	27	0	27	0.228501	0	0	1655	16	2	-6	266.902	29.1738	20.5	-20	666	34	17	21	17	15	-500	-500	-23.375	425	-9.375	0	0	0	10
2019/04/24	07:53:28.759	10	1870	46	0	0	0	0	230	-14	56.4706	55	1282	4.69878	0	0	27	0	27	0.23239	0	0	1654	15	2	-5	269.32	28.4417	20.5	-20	666	33	17	21	17	15	-500	-500	-24.75	305	-9.875	0	0	0	10
2019/04/24	07:53:29.059	17	1870	46	0	0	0	0	230	-12	56.4706	55	1264	3.97097	0	0	27	0	27	0.23621	0	0	1661	15	2	-4	271.657	28.0423	20.5	-20	666	32	17	21	17	15	-500	-500	-22.5	286	-9	0	0	0	10
2019/04/24	07:53:29.429	1	1870	46	0	0	0	0	232	-16	56.4706	55	1298	4.75742	0	0	28	0	28	0.240958	0	0	1642	15	2	-4	274.632	28.7966	20.5	-20	666	33	17	21	17	15	-500	-500	-25.125	380	-9.75	0	0	0	9
2019/04/24	07:53:30.689	1	1870	46	0	0	0	0	230	-12	56.4706	55	1299	4.08093	0	0	29	0	29	0.256977	0	0	1633	16	2	-4	284.711	28.8188	20.5	-20	666	28	17	21	17	15	-500	-500	-22.25	451	-8.5	0	0	0	12
2019/04/24	07:53:31.054	8	1870	46	0	0	0	0	232	-16	56.4706	55	1210	6.33555	0	0	29	0	29	0.261593	0	0	1628	13	2	-10	287.413	26.7281	20.5	-20	666	41	18	21	17	15	-500	-500	-30.125	82	-13.5	0	0	0	11
2019/04/24	07:53:31.388	0	1870	46	0	0	0	0	234	-16	56.8627	55	1221	5.75383	0	0	30	0	30	0.265816	0	0	1630	13	2	-7	289.927	27.0883	20.5	-20	666	36	19	21	17	15	-500	-500	-26.875	151	-11.125	0	0	0	10
2019/04/24	07:53:31.736	7	1870	45	0	0	0	0	232	-12	56.8627	55	1254	4.46483	0	0	30	0	30	0.270201	0	0	1632	14	2	-4	292.616	27.8205	20.5	-20	666	35	18	21	17	15	-500	-500	-23.125	314	-9.625	0	0	0	10
2019/04/24	07:53:32.068	14	1870	45	0	0	0	0	232	-16	56.8627	55	1317	3.86165	0	0	30	0	30	0.274375	0	0	1624	15	2	-2	295.311	29.2181	20.5	-20	666	29	17	21	17	15	-500	-500	-18.625	558	-7.25	0	0	0	9
2019/04/24	07:53:32.398	1	1870	45	0	0	0	0	232	-16	56.8627	55	1355	4.25686	0	0	31	0	31	0.27852	0	0	1625	16	2	-1	298.066	30.0612	20.5	-20	666	30	17	21	17	15	-500	-500	-22.125	667	-8.5	0	0	0	7
2019/04/24	07:53:32.731	8	1870	45	0	0	0	0	232	-14	56.8627	55	1357	4.26314	0	0	31	0	31	0.282699	0	0	1620	16	2	0	300.851	30.1056	20.5	-20	666	30	17	21	17	15	-500	-500	-21.5	654	-8.25	0	0	0	6
2019/04/24	07:53:33.055	15	1870	45	0	0	0	0	232	-12	56.8627	55	1356	4.118	0	0	31	0	31	0.286756	0	0	1613	17	2	0	303.558	30.0834	20.5	-20	666	29	17	21	17	15	-500	-500	-20.625	655	-7.875	0	0	0	5
2019/04/24	07:53:33.365	0	1870	45	0	0	0	0	232	-12	56.8627	55	1347	4.09067	0	0	32	0	32	0.290646	0	0	1624	17	2	0	306.14	29.8837	20.5	-20	666	28	17	21	17	15	-500	-500	-21.375	619	-8.25	0	0	0	5
2019/04/24	07:53:34.530	3	1870	45	0	0	0	0	232	-14	56.8627	55	1322	4.01475	0	0	33	0	33	0.305164	0	0	1600	16	2	0	315.623	29.3291	20.5	-20	666	29	17	21	17	15	-500	-500	-22.25	520	-8.5	0	0	0	5
2019/04/24	07:53:34.890	10	1870	45	0	0	0	0	232	-14	56.8627	55	1301	4.08721	0	0	33	0	33	0.309647	0	0	1590	16	2	-1	318.517	28.8632	20.5	-20	666	29	17	21	17	15	-500	-500	-20.375	539	-7.75	0	0	0	7
2019/04/24	07:53:35.279	0	1870	45	0	0	0	0	232	-12	56.8627	55	1296	3.80007	0	0	34	0	34	0.314462	0	0	1594	16	2	-1	321.624	28.7522	20.5	-20	666	29	17	21	17	15	-500	-500	-20.5	532	-7.875	0	0	0	8
2019/04/24	07:53:35.771	7	1870	44	0	0	0	0	232	-12	56.8627	55	1296	3.66435	0	0	34	0	34	0.32054	0	0	1581	16	2	-2	325.554	28.7522	20.5	-20	666	29	17	21	17	15	-500	-500	-20	562	-7.625	0	0	0	8
2019/04/24	07:53:36.157	14	1870	44	0	0	0	0	232	-12	56.8627	56	1298	3.94186	0	0	34	0	34	0.325251	0	0	1565	16	2	-2	328.641	28.7966	20.5	-20	666	29	17	21	17	15	-500	-500	-20.125	590	-7.75	0	0	0	9
2019/04/24	07:53:36.558	6	1870	44	0	0	0	0	232	-14	56.8627	56	1292	4.19424	0	0	35	0	35	0.330128	0	0	1570	16	2	-2	331.826	28.6635	20.5	-20	666	31	17	21	17	15	-500	-500	-22	558	-9.5	0	0	0	10
2019/04/24	07:53:36.928	13	1870	44	0	0	0	0	234	-18	56.8627	56	1263	5.95175	0	0	35	0	35	0.334642	0	0	1574	14	2	-1	334.714	28.0201	20.5	-20	666	38	18	21	17	15	-500	-500	-26	412	-11.375	0	0	0	10
2019/04/24	07:53:37.275	0	1870	44	0	0	0	0	234	-18	56.8627	56	1249	5.62418	0	0	36	0	36	0.338854	0	0	1577	14	2	-3	337.385	27.7095	20.5	-20	666	36	17	21	17	15	-500	-500	-27.875	414	-11.875	0	0	0	10
2019/04/24	07:53:38.604	2	1870	44	0	0	0	0	234	-18	56.8627	56	1260	5.40982	0	0	37	0	37	0.354969	0	0	1571	14	2	-3	347.704	27.9536	20.5	-20	666	36	17	21	17	15	-500	-500	-26.375	606	-10.375	0	0	0	10
2019/04/24	07:53:38.976	9	1870	44	0	0	0	0	232	-12	56.8627	56	1345	3.5212	0	0	37	0	37	0.359484	0	0	1574	16	2	-3	350.788	29.8393	20.5	-20	666	28	17	21	17	15	-500	-500	-16.875	796	-6.5	0	0	0	6
2019/04/24	07:53:39.321	0	1871	44	0	0	0	0	236	-20	56.8627	56	1388	3.48842	0	0	38	0	38	0.363646	0	0	1543	12	2	-3	353.73	30.7933	20.5	-20	666	17	17	21	17	15	-500	-500	-34.75	920	-5.5	0	0	0	0
2019/04/24	07:53:39.701	7	1871	43	0	0	0	0	236	-18	56.8627	56	1301	1.22616	0	0	38	0	38	0.368236	0	0	1562	12	2	-2	356.777	28.8632	20.5	-20	666	18	17	21	17	15	-500	-500	-27.375	618	-0.5	0	0	0	0
2019/04/24	07:53:40.085	14	1871	43	0	0	0	0	234	-14	56.8627	56	1317	0	0	0	38	0	38	0.37288	0	0	1547	11	2	-2	359.91	29.2181	20.5	-20	0	17	17	21	17	15	-500	-500	-26	769	0	0	0	0	0
2019/04/24	07:53:40.474	3	1871	43	0	0	0	0	234	-14	56.8627	56	1314	0	0	0	39	0	39	0.377526	0	0	1533	12	2	-3	363.051	29.1516	20.5	-20	0	16	17	21	17	15	-500	-500	-26	750	0	0	0	0	0
2019/04/24	07:53:40.848	10	1871	43	0	0	0	0	234	-12	57.6471	56	1294	0	0	0	39	0	39	0.38197	0	0	1515	11	2	-3	366.034	28.7079	20.5	-20	0	17	17	21	17	15	-500	-500	-26	699	0	0	0	0	0
2019/04/24	07:53:41.265	0	1871	43	0	0	0	0	234	-14	57.6471	56	1283	0	0	0	40	0	40	0.386892	0	0	1510	11	2	-3	369.323	28.4638	20.5	-20	0	17	17	21	17	15	-500	-500	-26	714	0	0	0	0	0
2019/04/24	07:53:41.698	7	1871	42	0	0	0	0	230	-2	57.6471	56	1285	0.134565	0	0	40	0	40	0.391992	0	0	1510	18	2	-2	372.745	28.3848	20.5	-20	0	23	16	21	17	15	-500	-500	-8	774	-2.75	0	0	0	7
2019/04/24	07:53:43.002	4	1871	42	0	0	0	0	234	-14	57.6471	56	1340	3.78876	0	0	41	0	41	0.407188	0	0	1483	17	2	-2	383.467	29.5998	20.5	-20	666	29	17	21	17	15	-500	-500	-20.25	944	-3.875	0	0	0	2
2019/04/24	07:53:43.395	0	1871	42	0	0	0	0	234	-10	57.6471	56	1328	3.19856	0	0	42	0	42	0.411732	0	0	1475	18	2	-3	386.683	29.4622	20.5	-20	666	27	17	21	17	15	-500	-500	-16.25	918	-6.25	0	0	0	4
2019/04/24	07:53:43.779	7	1871	41	0	0	0	0	234	-12	57.6471	56	1329	3.20097	0	0	42	0	42	0.41616	0	0	1475	17	2	-2	389.836	29.4844	20.5	-20	666	28	16	21	17	15	-500	-500	-17.75	945	-6.75	0	0	0	4
2019/04/24	07:53:44.116	14	1871	41	0	0	0	0	234	-14	57.6471	56	1310	3.9783	0	0	42	0	42	0.420014	0	0	1489	17	2	-2	392.549	29.0628	20.5	-20	666	28	17	21	17	15	-500	-500	-20	857	-7.625	0	0	0	7
2019/04/24	07:53:44.528	3	1871	41	0	0	0	0	234	-12	57.6471	56	1298	3.67001	0	0	43	0	43	0.424717	0	0	1475	16	2	-2	395.844	28.7966	20.5	-20	666	29	17	21	17	15	-500	-500	-19.5	833	-7.5	0	0	0	7
2019/04/24	07:53:44.908	10	1871	41	0	0	0	0	234	-12	57.6471	56	1296	3.52864	0	0	43	0	43	0.429051	0	0	1478	16	2	-2	398.866	28.6278	20.5	-20	666	28	17	21	17	15	-500	-500	-18.875	831	-7.25	0	0	0	7
2019/04/24	07:53:45.315	0	1871	41	0	0	0	0	236	-12	57.6471	56	1303	3.8206	0	0	44	0	44	0.433685	0	0	1479	16	2	-2	402.126	28.9075	20.5	-20	666	28	17	21	17	15	-500	-500	-20.625	842	-7.875	0	0	0	7
2019/04/24	07:53:45.670	7	1871	41	0	0	0	0	234	-14	57.6471	56	1298	3.80593	0	0	44	0	44	0.437749	0	0	1476	16	2	-2	404.974	28.7966	20.5	-20	666	28	17	21	17	15	-500	-500	-19	844	-7.25	0	0	0	7
2019/04/24	07:53:46.543	0	1871	41	44.990031	-93.308292	41	190	234	-14	57.6471	56	1299	3.80887	0	0	45	0	45	0.447714	0	0	1480	16	2	-2	411.971	28.8188	20.5	-20	666	28	17	21	17	15	-500	-500	-19.25	826	-7.375	0	0	0	7
2019/04/24	07:53:47.159	7	1871	41	44.990031	-93.308292	41	190	236	-16	57.6471	56	1294	0.135507	0	0	45	0	45	0.454709	0	0	1457	11	2	-4	416.875	28.7079	20.5	-20	0	18	17	21	17	15	-500	-500	-26.625	894	-0.25	0	0	0	0
2019/04/24	07:53:47.582	6	1871	41	44.98991	-93.308338	41	200	236	-12	57.6471	56	1310	0	0	0	46	0	46	0.459499	0	0	1446	11	2	-4	420.29	29.0628	20.5	-20	0	17	17	21	17	15	-500	-500	-26	922	0	0	0	0	0
2019/04/24	07:53:47.944	13	1871	40	44.98991	-93.308338	41	200	236	-12	57.6471	56	1290	0	0	0	46	0	46	0.463569	0	0	1428	11	2	-4	423.167	28.6191	20.5	-20	0	17	17	21	17	15	-500	-500	-26	930	0	0	0	0	0
2019/04/24	07:53:48.328	0	1871	40	44.98991	-93.308338	41	200	232	-2	57.6471	56	1289	0.539935	0	0	47	0	47	0.46787	0	0	1446	11	2	-3	426.218	28.5969	20.5	-20	0	18	17	21	17	15	-500	-500	-7.5	967	-2.625	0	0	0	6
2019/04/24	07:53:48.735	7	1871	40	44.989793	-93.308319	40	213	234	-14	57.6471	56	1339	5.18813	0	0	47	0	47	0.472386	0	0	1414	17	2	-1	429.576	29.7062	20.5	-20	666	38	17	21	17	15	-500	-500	-17.75	1078	-12.375	0	0	0	15
2019/04/24	07:53:49.120	14	1871	40	44.989793	-93.308319	40	213	236	-14	57.6471	56	1259	7.91053	0	0	47	0	47	0.476636	0	0	1418	13	2	-4	432.563	27.9314	20.5	-20	666	41	17	21	17	15	-500	-500	-22.125	757	-14.375	0	0	0	15
