Date	Time	rps	odo	speed_obd	gps_lat	gps_lon	gps_speed	gps_alt	hv_v	hv_a	soc	ice_temp	ice_rpm	ice_pwr	brk_reg_trq	brk_mcyl_trq	trip_nbs	trip_ev_nbs	trip_mov_nbs	trip_dist	trip_ev_dist	hsi	mg2_rpm	ign	ltft	stft	tripfuel	fuelflowh	dcl	ccl	bsfc	ice_load	inverter_temp	battery_temp	mg_temp	inhaling_temp	ambient_temp	room_temp	mg2_torque	mg1_rpm	mg1_torque	mgr_rpm	mgr_torque	glideindex	accelerator
2019/04/06	16:35:19.888	25	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	61	0	0	0	0	38	38	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	34	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:20.929	32	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	61	0	0	0	0	39	39	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:21.226	6	13434	0	44.993779	-93.310067	0	252	224	0	65.8824	61	0	0	0	0	40	40	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	34	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:22.993	24	13434	0	44.993779	-93.310067	0	252	224	0	65.8824	61	0	0	0	0	41	41	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	34	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:23.891	30	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	60	0	0	0	0	42	42	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	34	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:24.817	26	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	60	0	0	0	0	43	43	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:25.545	2	13434	0	44.993779	-93.310067	0	252	224	0	65.8824	60	0	0	0	0	44	44	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	34	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:26.925	23	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	60	0	0	0	0	45	45	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	34	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:27.960	27	13434	0	44.993779	-93.310067	0	252	224	0	65.8824	60	0	0	0	0	46	46	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	34	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:28.763	20	13434	0	44.993779	-93.310067	0	252	224	0	65.8824	60	0	0	0	0	47	47	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:29.496	2	13434	0	44.993779	-93.310067	0	252	224	0	65.8824	60	0	0	0	0	48	48	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:30.866	28	13434	0	44.993779	-93.310067	0	252	224	0	65.8824	60	0	0	0	0	49	49	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:31.916	27	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	60	0	0	0	0	50	50	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	34	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:32.783	10	13434	0	44.993779	-93.310067	0	252	224	0	65.8824	60	0	0	0	0	51	51	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:33.228	4	13434	0	44.993779	-93.310067	0	252	224	0	65.8824	60	0	0	0	0	52	52	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:34.813	6	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	60	0	0	0	0	53	53	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	34	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:35.929	18	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	60	0	0	0	0	54	54	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:37.032	24	13434	0	44.993779	-93.310067	0	252	224	0	65.8824	60	0	0	0	0	55	55	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:38.035	25	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	60	0	0	0	0	56	56	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	34	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:38.951	21	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	60	0	0	0	0	57	57	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:40.022	4	13434	0	44.993779	-93.310067	0	252	224	0	65.8824	60	0	0	0	0	58	58	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:40.952	26	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	60	0	0	0	0	59	59	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:41.918	24	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	60	0	0	0	0	60	60	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:42.741	19	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	60	0	0	0	0	61	61	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:43.977	7	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	60	0	0	0	0	62	62	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:45.049	27	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	60	0	0	0	0	63	63	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:46.019	21	13434	0	44.993779	-93.310067	0	252	224	0	65.8824	60	0	0	0	0	64	64	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:46.949	25	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	60	0	0	0	0	65	65	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	34	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:47.205	5	13434	0	44.993779	-93.310067	0	252	224	0	65.8824	60	0	0	0	0	66	66	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:48.901	20	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	60	0	0	0	0	67	67	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:50.059	28	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	60	0	0	0	0	68	68	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:50.979	37	13434	0	44.993779	-93.310067	0	252	224	0	65.8824	60	0	0	0	0	69	69	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:51.819	10	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	60	0	0	0	0	70	70	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:52.776	17	13434	0	44.993779	-93.310067	0	252	224	0	65.8824	60	0	0	0	0	71	71	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:53.871	19	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	60	0	0	0	0	72	72	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:55.057	24	13434	0	44.993779	-93.310067	0	252	222	0	65.8824	60	0	0	0	0	73	73	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:55.179	3	13434	0	44.993779	-93.310067	0	252	224	0	65.8824	60	0	0	0	0	74	74	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:57.088	24	13434	0	44.993779	-93.310067	0	252	224	0	65.4902	60	0	0	0	0	75	75	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:57.994	25	13434	0	44.993779	-93.310067	0	252	224	0	65.4902	60	0	0	0	0	76	76	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:59.107	30	13434	0	44.993779	-93.310067	0	252	224	0	65.4902	60	0	0	0	0	77	77	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:35:59.414	4	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	78	78	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:01.045	24	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	79	79	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	39	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:01.975	23	13434	0	44.993779	-93.310067	0	252	224	0	65.4902	60	0	0	0	0	80	80	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:03.073	31	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	81	81	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:03.859	12	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	82	82	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:05.075	21	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	83	83	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:06.022	28	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	84	84	0	0	0	0	0	5	-1	0	0	0	21	-25	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:07.065	31	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	85	85	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:07.821	7	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	86	86	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:09.118	25	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	87	87	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:10.049	25	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	88	88	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:11.053	27	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	89	89	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:11.834	16	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	90	90	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:13.090	14	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	91	91	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:14.004	24	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	92	92	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:15.045	23	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	93	93	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:15.533	10	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	94	94	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:17.043	15	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	95	95	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:18.132	28	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	96	96	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:19.074	26	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	97	97	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:19.655	18	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	98	98	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:21.133	11	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	99	99	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:22.020	17	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	100	100	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:23.181	27	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	101	101	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:23.589	9	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	102	102	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:25.086	17	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	103	103	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:26.191	42	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	104	104	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:27.095	33	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	60	0	0	0	0	105	105	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:27.771	18	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	59	0	0	0	0	106	106	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:28.558	2	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	59	0	0	0	0	107	107	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:30.108	37	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	59	0	0	0	0	108	108	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:31.075	24	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	59	0	0	0	0	109	109	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:31.952	9	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	59	0	0	0	0	110	110	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:33.311	11	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	59	0	0	0	0	111	111	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:34.166	25	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	59	0	0	0	0	112	112	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
2019/04/06	16:36:35.171	21	13434	0	44.993779	-93.310067	0	252	222	0	65.4902	59	0	0	0	0	113	113	0	0	0	0	0	5	-1	0	0	0	21	-19.5	0	0	35	43	38	19	-500	-500	0	0	0	0	0	0	0
